EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-24.320,-17.868,-19.191,-9.058,-14.506,-13.137,-12.590,-8.097,-0.023,0.959,-0.306,-0.519,-0.519,-0.275,93.333,22374.000,1.000
-17.983,-10.812,-12.374,-2.254,-8.019,-6.816,-8.356,-3.332,-0.024,0.961,-0.305,-0.397,-0.397,-0.061,93.333,22375.000,1.000
-10.270,-0.451,-2.629,7.251,1.842,1.899,0.512,5.189,-0.023,0.963,-0.305,-0.366,-0.336,0.031,93.333,22376.000,1.000
-9.404,2.916,1.249,9.410,5.260,2.582,3.239,7.546,-0.023,0.962,-0.305,-0.183,-0.275,0.183,93.333,22377.000,1.000
-16.245,-1.871,-2.527,3.348,0.202,-5.040,-3.778,0.388,-0.025,0.964,-0.308,-0.122,-0.183,0.244,93.333,22378.000,1.000
-21.011,-4.555,-5.375,-1.099,-3.963,-9.315,-10.400,-6.841,-0.024,0.965,-0.304,-0.092,-0.153,0.366,93.333,22379.000,1.000
-19.404,-1.522,-3.335,-0.647,-2.941,-6.535,-10.292,-8.192,-0.024,0.966,-0.303,-0.061,-0.061,0.458,93.333,22380.000,1.000
-20.214,-1.569,-4.154,-3.209,-4.419,-6.514,-10.839,-10.472,-0.025,0.968,-0.306,-0.061,0.000,0.519,93.333,22381.000,1.000
-27.431,-8.137,-11.716,-10.626,-11.788,-12.946,-16.577,-17.432,-0.026,0.969,-0.307,-0.092,-0.031,0.488,93.333,22382.000,1.000
-31.292,-12.110,-16.869,-13.204,-16.200,-16.436,-19.231,-20.492,-0.026,0.969,-0.306,-0.031,0.031,0.427,93.333,22383.000,1.000
-25.623,-7.481,-12.310,-6.535,-11.560,-11.427,-12.999,-14.128,-0.027,0.970,-0.304,-0.122,0.000,0.366,93.333,22384.000,1.000
-18.787,-1.128,-4.987,0.318,-5.012,-5.099,-5.578,-6.573,-0.028,0.970,-0.306,-0.122,0.031,0.275,93.333,22385.000,1.000
-20.596,-2.164,-5.735,-1.999,-6.260,-5.807,-6.559,-7.537,-0.029,0.971,-0.304,-0.122,0.092,0.122,93.333,22386.000,1.000
-29.645,-10.144,-15.038,-11.786,-14.860,-12.461,-14.584,-15.558,-0.030,0.973,-0.307,-0.275,0.000,-0.031,93.333,22387.000,1.000
-36.846,-16.788,-23.741,-19.951,-21.970,-17.283,-20.179,-21.324,-0.029,0.971,-0.306,-0.397,-0.031,-0.122,93.333,22388.000,1.000
-34.908,-15.234,-23.636,-19.417,-20.694,-14.535,-16.776,-18.130,-0.027,0.972,-0.309,-0.427,-0.183,-0.214,93.333,22389.000,1.000
-24.909,-7.265,-15.986,-11.408,-13.229,-6.843,-7.704,-8.709,-0.025,0.973,-0.308,-0.580,-0.214,-0.366,93.333,22390.000,1.000
-15.628,-0.949,-8.695,-2.981,-7.041,-2.130,-1.523,-1.417,-0.027,0.970,-0.309,-0.702,-0.244,-0.427,93.333,22391.000,1.000
-13.457,-0.273,-5.649,1.985,-5.042,-3.252,-1.136,0.583,-0.028,0.968,-0.307,-0.763,-0.275,-0.519,93.333,22392.000,1.000
-14.907,-1.833,-4.240,5.161,-4.546,-5.843,-2.596,0.901,-0.028,0.967,-0.309,-0.702,-0.244,-0.641,93.333,22393.000,1.000
-13.673,-1.363,-1.663,8.793,-2.980,-5.696,-2.172,2.704,-0.028,0.965,-0.311,-0.732,-0.275,-0.763,93.333,22394.000,1.000
-10.577,2.044,2.338,13.444,0.791,-2.210,1.120,6.418,-0.024,0.965,-0.308,-0.732,-0.305,-0.793,93.333,22395.000,1.000
-8.877,7.493,7.394,19.007,7.436,3.920,6.964,11.691,-0.028,0.965,-0.313,-0.702,-0.244,-0.854,93.333,22396.000,1.000
-5.732,14.865,13.974,25.445,16.669,12.499,14.616,18.248,-0.027,0.964,-0.312,-0.610,-0.366,-0.977,93.333,22397.000,1.000
